gx,gy,plantCMP_Dim1,plantCMP_Dim2,altitude,convex,slope,GRA.EW,GRA.NS,aspect,ASP.EW,ASP.NS,stage,litterC,litterN,l.CN,litterP,rootC,rootN,r.CN,rootP,soilC,soilN,s.CN,s.NC,soilP,s.CP,soil.available.P,topoPC1,topoPC2,NutrPC1,NutrPC2,pH,Richness,H,simp,invsimp,J,LL,LW,LLWR,SLA,MH,N,P,LA,Fdisp,pd.obs.z,mpd.obs.z,mntd.obs.z,AM,EM,EM/AM,ErM,Nfix,Nfix.wAM.NM,wAM.NM,unknow,TotalBasalArea,logEMPerc,AMPerc,EMPerc,AGBgrowth,SqrtAGBgrowth,AGBgrowth_AM,SqrtAGBgrowth_AM,AGBgrowth_EM,SqrtAGBgrowth_EM,G_EM,G_AM,G,G_EM/AM,G_EMPerc,F_l_Richness,F_l_Chao1,F_l_ACE,F_l_ShannonE,F_l_Simpson,F_l_PielousE,F_l_Abundance,ascom_l_Richness,ascom_l_Chao1,ascom_l_ACE,ascom_l_ShannonE,ascom_l_Simpson,ascom_l_PielousE,ascom_l_Abundance,basid_l_Richness,basid_l_Chao1,basid_l_ACE,basid_l_ShannonE,basid_l_Simpson,basid_l_PielousE,basid_l_Abundance,ecm_l_Richness,ecm_l_Chao1,ecm_l_ACE,ecm_l_ShannonE,ecm_l_Simpson,ecm_l_PielousE,ecm_l_Abundance,pat_l_Richness,pat_l_Chao1,pat_l_ACE,pat_l_ShannonE,pat_l_Simpson,pat_l_PielousE,pat_l_Abundance,sap_l_Richness,sap_l_Chao1,sap_l_ACE,sap_l_ShannonE,sap_l_Simpson,sap_l_PielousE,sap_l_Abundance,F_r_Richness,F_r_Chao1,F_r_ACE,F_r_ShannonE,F_r_Simpson,F_r_PielousE,F_r_Abundance,ascom_r_Richness,ascom_r_Chao1,ascom_r_ACE,ascom_r_ShannonE,ascom_r_Simpson,ascom_r_PielousE,ascom_r_Abundance,basid_r_Richness,basid_r_Chao1,basid_r_ACE,basid_r_ShannonE,basid_r_Simpson,basid_r_PielousE,basid_r_Abundance,ecm_r_Richness,ecm_r_Chao1,ecm_r_ACE,ecm_r_ShannonE,ecm_r_Simpson,ecm_r_PielousE,ecm_r_Abundance,pat_r_Richness,pat_r_Chao1,pat_r_ACE,pat_r_ShannonE,pat_r_Simpson,pat_r_PielousE,pat_r_Abundance,sap_r_Richness,sap_r_Chao1,sap_r_ACE,sap_r_ShannonE,sap_r_Simpson,sap_r_PielousE,sap_r_Abundance,F_s_Richness,F_s_Chao1,F_s_ACE,F_s_ShannonE,F_s_Simpson,F_s_PielousE,F_s_Abundance,ascom_s_Richness,ascom_s_Chao1,ascom_s_ACE,ascom_s_ShannonE,ascom_s_Simpson,ascom_s_PielousE,ascom_s_Abundance,basid_s_Richness,basid_s_Chao1,basid_s_ACE,basid_s_ShannonE,basid_s_Simpson,basid_s_PielousE,basid_s_Abundance,ecm_s_Richness,ecm_s_Chao1,ecm_s_ACE,ecm_s_ShannonE,ecm_s_Simpson,ecm_s_PielousE,ecm_s_Abundance,pat_s_Richness,pat_s_Chao1,pat_s_ACE,pat_s_ShannonE,pat_s_Simpson,pat_s_PielousE,pat_s_Abundance,sap_s_Richness,sap_s_Chao1,sap_s_ACE,sap_s_ShannonE,sap_s_Simpson,sap_s_PielousE,sap_s_Abundance
260,100,-1.813,0.1175,54.34125,-10.98940625,36.09767542,0.01141441,-0.729061034,179.1030355,0.015654397,-0.999877462,64.33999379,464.33,12.39,37.47619048,0.34,463.56,11.22,41.31550802,0.4,83.97,4.69,17.90405117,0.055853281,0.25,335.88,7.49,-1.8284,1.7169,2.9209,-0.6538,3.63,8,2.043191871,0.864197531,7.363636364,0.982567593,87.07077778,30.78166667,2.870111111,106.7428889,12.33333333,1.310233333,0.062911111,19.34397778,0.08999976,0.259657027,0.410560635,-0.032589343,149.6824006,279.6020069,1.867968484,409.0864241,0,0,0,0,838.3708316,-0.476894574,0.178539609,0.333506363,10761.00402,103.7352593,3384.888162,58.1797917,7355.891587,85.76649455,27.2484,15.6076,45.4084,1.745841769,0.600073995,425,586.0384615,628.8040699,4.191217802,0.954908377,0.692524133,5976,315,432.0967742,480.7254894,4.035410279,0.947836462,0.701496623,4064,98,146.4615385,140.7326545,2.455630115,0.784198297,0.535582886,1862,5,5.5,6.25,1.504788284,0.76,0.93497753,10,68,86.07142857,97.62549887,2.9803877,0.909331175,0.706335409,793,166,206.5294118,222.2261541,3.370189294,0.868874888,0.659271781,2057,192,386,408.6840286,2.670346045,0.832074785,0.507912201,5976,119,225.1052632,279.385047,2.575052096,0.852861559,0.538812629,2516,71,148.5,117.1045124,1.559712164,0.576374312,0.365899436,3458,36,49.2,50.71698113,2.208708773,0.801548504,0.616351918,671,24,50,45.28868485,1.053474703,0.378844675,0.331484222,408,59,125,145.8304734,1.364148661,0.600804041,0.334552087,3723,286,609,612.8312599,2.699172842,0.77978917,0.477223612,5976,176,479.3333333,450.660579,3.781671408,0.943862727,0.731396019,1140,82,143.75,145.4140823,1.036250084,0.331404703,0.235152281,3254,50,73.33333333,76.83136095,0.767901605,0.266919523,0.196292712,3107,10,17,21.38461538,2.205598359,0.87755102,0.957879197,14,101,207.25,203.7570313,2.534686497,0.836964932,0.549213501,2122
260,120,-1.5036,-0.7057,63.36425,-9.47009375,39.52663736,0.059002644,-0.823005206,175.8993868,0.071508172,-0.997440014,38.47753,442.79,9.4,47.10531915,0.19,473.41,7.71,61.40207523,0.32,57.11,2.98,19.16442953,0.052180004,0.1,571.1,4,-1.836,1.8468,-1.2485,0.7471,3.68,3,1.098612289,0.666666667,3,1,74.82066667,26.21266667,2.794,109.255,13.66666667,1.255866667,0.064433333,15.36546667,0.088827077,0.303130484,0.581606052,0.764052495,0.451121787,0.392424224,0.869885329,1.213855296,0,0,0,0,2.057401307,-0.719560927,0.219267765,0.190737812,795.7828957,28.20962417,144.4058897,12.01690017,587.2403826,24.2330432,0.09,0.09,0.3916,1,0.229826353,347,560.125,590.6801039,3.846644892,0.951186159,0.65762204,5976,272,439.75,456.1155247,3.755939176,0.940473564,0.670009239,3677,68,101.8333333,118.3523546,2.1809166,0.814999247,0.516865178,2251,9,24,25.15602391,1.749978336,0.752362949,0.796449464,23,50,57.58333333,63.85088165,2.466652529,0.834342641,0.630531192,832,104,155.2727273,186.4127114,3.339352313,0.932805116,0.719007591,926,184,377.6666667,325.7758628,2.715994746,0.826428371,0.520810777,5976,107,382.5,240.1897363,2.992874578,0.918578547,0.64048453,2354,72,89.76923077,95.91762998,1.414183043,0.559950252,0.330674176,3614,34,50.5,50.29014085,0.50608624,0.148633965,0.143515173,2477,7,12,22,0.868304944,0.361591696,0.446220471,34,40,70.6,58.4499279,1.714600242,0.623599951,0.464802459,444,309,444.9649123,496.9992806,3.834048474,0.951071242,0.668728458,5976,147,231.40625,279.7705968,4.024131454,0.955760544,0.806369264,637,136,185.5,193.0056922,3.208680245,0.919950663,0.653145869,4032,71,88.27272727,89.04802104,2.211058429,0.765282011,0.518701496,1932,9,14,21,1.656454022,0.693877551,0.753884714,21,95,136,170.910214,2.703658519,0.849989375,0.593704789,1715
260,140,-2.4288,-0.5812,73.647,-7.4521875,42.74927194,0.803463285,-0.457056803,119.6337471,0.869203865,-0.494453881,53.24845756,470.57,9.65,48.76373057,0.3,442.57,10.71,41.32306256,0.39,40.08,1.93,20.76683938,0.048153693,0.16,250.5,3.13,1.1485,2.2494,-0.3785,-0.8769,4.38,4,1.33217904,0.72,3.571428571,0.960964047,109.2594,64.9228,2.1576,138.3946,17,1.7893,0.07638,71.49078,0.187295964,-1.470023654,-1.186931669,-1.283301636,163.9536369,0,0,0,0,0,0,0,163.9536369,-6,1,0,489.809637,22.13164334,410.3239979,20.25645571,79.48563907,8.915471893,0,25.964,25.964,0,0,290,383.3962264,396.590746,3.174252525,0.851524068,0.559844654,5976,224,297.3571429,313.5742072,2.829773505,0.818273394,0.522904395,5384,57,74,72.52953174,2.902572096,0.890401786,0.717916223,560,1,1,NA,0,0,NA,1,50,54.58333333,57.0734344,2.842651201,0.892594126,0.726644807,489,80,99.71428571,105.7578428,2.415950674,0.77513972,0.55133181,1603,142,191.0384615,208.0956406,2.575189995,0.850695172,0.519628705,5976,60,85.09090909,96.68228967,2.695943555,0.872703729,0.658455465,814,78,98,105.4292167,2.066729697,0.800549717,0.474378661,5129,47,55.25,55.81187048,1.600145747,0.668644214,0.415606338,3549,5,5.5,8,0.871676662,0.470507545,0.541603162,54,32,41.1,57.21195652,2.231638411,0.807677682,0.643914734,235,209,333.8857143,347.1044002,2.401316779,0.784918792,0.449488307,5976,97,167,203.3401237,4.156324721,0.975725101,0.908543674,229,86,122.9090909,116.9671399,1.725601122,0.679995717,0.387397077,4824,54,69,66.2905035,1.339174107,0.594162369,0.33571809,4247,11,47,46.98242188,2.165976495,0.851211073,0.903282358,17,60,85,99.25527727,2.271698674,0.837813543,0.554838177,1489
260,160,-1.3885,-0.1116,79.69075,-10.42282292,34.09229984,-0.0541992,-0.674681412,184.5928836,-0.080075064,-0.996788836,48.13933594,470.37,10.67,44.08341143,0.27,463.08,10.57,43.81078524,0.53,43.86,2.26,19.40707965,0.051527588,0.17,258,2.33,-1.6226,1.2977,0.278,-0.7679,3.94,6,1.732867951,0.8125,5.333333333,0.967132018,66.562,26.007625,2.55325,127.035625,7.9375,1.26185,0.0673,13.17655,0.082218008,0.578210592,0.340787677,0.412776881,76.28794661,0,0,3.118872088,0,0,0,0,79.4068187,-6,0.960722868,0,0,0,0,0,0,0,0,10.9508,11.4408,0,0,458,586.5192308,664.5864453,4.482598484,0.967668364,0.73162954,5976,260,341.3802817,401.0972185,4.129329241,0.93835661,0.742594077,1528,164,201.2758621,217.897019,3.875428618,0.964734161,0.759907867,3184,50,54.5,58.37321547,2.98433245,0.919658957,0.762861682,998,40,42.11764706,46.61164028,1.476091023,0.459482771,0.40014618,453,151,205.25,246.6386511,2.941293621,0.863354031,0.586232723,2472,113,158.5555556,157.0341055,1.083522445,0.318898978,0.229201091,5976,51,101,89.21153454,2.501334699,0.834797502,0.636176406,461,60,70,73.07538396,0.629947632,0.189471029,0.153857992,5474,35,38.5,39.63080866,0.473388507,0.150896553,0.133148288,5348,6,9,9.827218935,1.509273424,0.7265625,0.842341536,16,21,26.14285714,29.5,2.388543021,0.865679012,0.784537828,90,386,581.2253521,639.1323266,3.84391307,0.940358993,0.645402625,5976,248,384.5625,439.1330826,4.154334999,0.95911775,0.753493913,1886,97,138.1666667,148.3360277,2.146702986,0.766421173,0.469254341,2629,54,66.75,73.48899309,1.557878202,0.574506356,0.390545107,1651,16,25.33333333,27.6462585,2.241235765,0.844567559,0.808354931,57,128,190.6363636,207.7250567,2.901868966,0.899390471,0.598073138,3004
272,90,-2.5392,0.695,56.5755,-13.59544792,35.28925136,-0.35583292,-0.611803969,210.1828273,-0.50276083,-0.864425559,42.20247899,414.34,14.2,29.17887324,0.38,396.93,11.97,33.160401,0.41,87.96,4.95,17.76969697,0.05627558,0.31,283.7419355,5.82,-2.0793,0.5548,3.9922,-2.2289,3.85,7,1.945910149,0.857142857,7,1,115.7284286,54.077,2.668571429,130.8448571,15.85714286,1.594542857,0.078314286,50.29947143,0.184617333,0.091134359,-0.33208022,0.404224206,5.606044792,78.98903245,14.08997526,6.12036,0,0,0,0,90.71543724,-0.060113905,0.061798135,0.870734187,1885.821682,43.42604843,4234.563961,65.07352734,0,0,7.0756,1.064,8.3512,6.65,0.847255484,238,420.0833333,429.6831633,1.519319644,0.390836662,0.27763971,5976,162,274.8571429,285.437128,4.270526071,0.974861366,0.839399549,706,64,118,111.5053978,0.647881081,0.193807459,0.15578247,5193,8,10,12.44444444,1.890362775,0.8203125,0.909072334,16,27,34.85714286,42.78539541,2.67623305,0.891422194,0.812004101,112,87,157.9090909,139.6370736,0.633550695,0.173496295,0.1418638,5127,72,88.86666667,94.01074531,0.735009189,0.22339223,0.171864992,5976,41,52.66666667,57.44777463,2.583940794,0.866709309,0.695810058,409,26,27.42857143,29.2785909,0.284941925,0.092848604,0.087456563,5527,11,11,11.41037326,2.067192602,0.835262346,0.862086274,72,11,11.2,12.3491155,1.77518189,0.731670446,0.740308349,63,27,33.42857143,37.88888889,0.242234744,0.076513969,0.073497189,5477,285,460,455.741453,2.937857036,0.84993264,0.519745716,5976,192,316.0909091,318.2231619,4.021441184,0.946699029,0.764896762,1143,68,95.6,97.04767321,1.800308177,0.735861538,0.426663086,4461,26,42.5,40.27472527,0.65602406,0.242455735,0.20135194,1447,19,32.75,33.91288128,2.53033818,0.877037037,0.859361732,45,127,206.8,214.64606,2.950064025,0.871003108,0.608990522,2130
275,120,-1.3279,0.2508,67.05425,-8.336479167,36.12239138,-0.595068414,-0.42251406,234.6242608,-0.815372968,-0.578936027,91.978135,483.22,13.99,34.54038599,0.33,418.99,11.02,38.02087114,0.33,73.81,3.95,18.68607595,0.053515784,0.24,307.5416667,3.71,-1.2445,-0.8003,2.048,-1.718,3.75,3,1.098612289,0.666666667,3,1,108.6623333,39.797,2.767333333,93.44866667,11.66666667,1.202233333,0.063733333,30.16003333,0.066655576,0.126095862,0.186614363,-0.216539494,10.10692543,54.63425537,5.405625652,0.845882274,0,0,0,0,65.58706307,-0.079352634,0.154099375,0.833003535,5602.222798,74.84799796,1415.459269,37.62258988,4100.853889,64.03790978,5.475584,1.3856,7.429584,3.951778291,0.736997388,109,177.0555556,179.5240644,0.667212902,0.180314296,0.142222005,5976,36,82,86.49419152,3.328575004,0.953627181,0.92885654,66,62,79.5,84.77075244,0.500317546,0.141467331,0.121226376,5839,31,35,39.08350535,2.84495273,0.910968482,0.828469229,167,3,3,3.5,1.004242473,0.612244898,0.914100892,7,30,51,54.7173913,0.218407022,0.067075978,0.064214745,5601,188,228.5263158,245.7172139,2.815181935,0.847396335,0.537613508,5976,91,110.3333333,119.0963973,2.206197035,0.677054898,0.489085735,1610,80,95.4,105.6626791,2.111185154,0.742278691,0.481782821,4228,55,68.125,73.48613677,3.273039619,0.949177853,0.816762537,852,8,9.5,11.6375,1.444509702,0.66305706,0.694662328,49,64,87,89.41178673,1.670799573,0.703471185,0.401742376,4151,381,665.4821429,675.6399177,3.936030903,0.954419586,0.66231933,5976,249,495.6176471,491.0368335,4.186741281,0.965393524,0.758817766,1670,98,131.3,136.5123151,2.691800667,0.873844596,0.587092641,2694,61,78.76923077,83.7015801,2.367689826,0.832306556,0.57595779,1404,27,61,61.16250293,2.969903817,0.931916116,0.901107651,59,133,293,242.2542606,2.7983766,0.888184484,0.572224299,3319
280,100,-1.5404,0.469,56.5755,-13.59544792,35.28925136,-0.35583292,-0.611803969,210.1828273,-0.50276083,-0.864425559,42.20247899,395.71,10.71,36.94771242,0.24,436.59,15.1,28.91324503,0.5,114.5,6.48,17.66975309,0.056593886,0.4,286.25,10.04,-2.0793,0.5548,5.5143,1.4136,3.57,9,2.163955657,0.88,8.333333333,0.984858662,92.4759,33.4646,2.7853,107.9108,8.85,1.25865,0.06303,25.57563,0.090757908,2.062621504,0.585795305,1.932809939,186.6527963,0,0,1.046585052,0,0,0,0,187.6993814,-6,0.994424142,0,3757.583492,61.29913125,3431.888804,58.58232501,217.8504533,14.7597579,0,21.0784,21.2804,0,0,239,351.8139535,374.0173132,2.614414949,0.804830265,0.477391098,5976,157,233.2413793,257.0097129,2.140909525,0.742888909,0.423418799,5154,67,88.42857143,96.03901074,2.395559479,0.738915937,0.569734745,724,22,23,24.41368854,2.365270159,0.850244418,0.765201447,174,25,29.66666667,34.28258362,2.531255029,0.87020214,0.786378589,145,86,123.1875,133.2232328,2.231785665,0.659329447,0.501035397,1025,128,210.875,204.8833174,2.179060909,0.764407474,0.44910291,5976,58,81,96.0034233,1.329551818,0.454243902,0.327440088,1978,64,129,100.6989747,1.575282816,0.593862805,0.378775451,3931,24,42,37.00321305,1.402077743,0.564208978,0.441174951,1075,8,9,10.42797305,1.877524281,0.82,0.902898323,20,34,52.2,58.41414141,0.706039357,0.240374962,0.200217576,2753,302,515,527.0375439,2.645423873,0.75247347,0.463262006,5976,187,328.0909091,348.4438009,4.098909027,0.949488502,0.783564121,815,71,106.1,106.6574248,2.214216989,0.745033148,0.519442476,1506,34,43.16666667,45.51291745,1.499212391,0.619630804,0.425144389,1224,21,27.42857143,34.6615111,2.780498726,0.918967859,0.913279105,47,106,172,177.4614622,1.539849679,0.499621919,0.33019616,4058
280,140,-2.5065,0.0887,73.0585,-9.970854167,37.59365686,0.146990712,-0.755765694,168.9938125,0.190915052,-0.981606562,46.10904372,455.66,8.21,55.50060901,0.18,473.46,9.63,49.16510903,0.29,34.37,1.78,19.30898876,0.051789351,0.1,343.7,1.02,-1.4641,1.9014,-2.4436,0.6255,3.97,7,1.886696785,0.84,6.25,0.96957035,76.6933,29.0485,2.6864,108.4088,10.85,1.26162,0.06481,16.76055,0.073207996,0.015784463,0.344232412,-0.218412201,101.1227131,0,0,3.612730303,0,0,0,0,104.7354434,-6,0.965506134,0,833.0585798,28.8627542,399.9117819,19.99779443,28.70039724,5.357275169,0,12.5088,13.4708,0,0,327,327,327,4.274515022,0.963412552,0.738263286,5976,166,166,166,4.337730075,0.975727788,0.848540774,1150,126,126,126,3.579071748,0.95020479,0.740046138,3360,55,55,55,2.828081575,0.898284125,0.705726588,2018,20,20,20,2.461011575,0.873886814,0.821505846,118,98,98,98,2.793494797,0.84441536,0.609272543,2274,190,405.5263158,352.0371975,3.096743858,0.904809219,0.590190518,5976,101,273.25,198.6739788,2.825059676,0.882063631,0.61213129,1511,87,142.5,149.2044,2.401729704,0.840281588,0.53779201,4426,53,78.5,74.48015142,1.940816332,0.748029544,0.488834669,3103,12,40,37.7826087,0.970977092,0.385288066,0.390749927,108,46,115,91.30215352,2.287164387,0.843670281,0.597382766,672,155,248.84,254.3660305,1.562760633,0.518687479,0.309860977,5976,73,131.5714286,143.8078909,3.767465186,0.95967764,0.878102972,191,62,87.3,90.32178954,1.006266647,0.366441437,0.243817272,5172,40,49.75,54.60123509,0.867268226,0.33712327,0.235103434,5056,9,14,24.384,1.927392126,0.8046875,0.877193959,16,48,65.1,75.78222222,1.794543883,0.586823823,0.463562568,767
285,90,-1.1483,-0.3316,66.21575,-12.09355208,34.716647,-0.000750462,-0.692862343,180.062062,-0.001083132,-0.999999413,57.70486364,469.5,8.23,57.04738761,0.16,446.18,12.01,37.15070774,0.53,101.79,5.85,17.4,0.057471264,0.33,308.4545455,10.84,-1.741,1.5917,3.7896,3.1445,3.66,1,0,0,1,NA,80.752,25.437,3.22,116.95,14,1.4401,0.0744,14.8597,0,-0.867724828,NA,NA,0.479253328,0,0,0,0,0,0,0,0.479253328,-6,1,0,129.659455,11.38681057,129.659455,11.38681057,0,0,0,0.09,0.09,0,0,344,351.6153846,370.5803593,3.524081661,0.850552814,0.603372346,5976,224,228.7209302,240.0339619,2.800555218,0.752247555,0.517505245,4584,99,101.0526316,107.9476814,3.398931671,0.914735432,0.739682921,1127,46,46.33333333,48.42402891,2.968217935,0.909827003,0.775266636,496,42,42.2,43.47159091,2.656826389,0.874825128,0.7108243,767,121,124.6428571,131.4239557,3.192580338,0.884910527,0.665704707,1651,136,147.3225806,153.4700991,1.977666873,0.626851785,0.402565806,5976,76,82.17647059,86.06952554,2.62202701,0.808288077,0.605446423,1677,46,48.76923077,51.75332491,0.731638093,0.266214816,0.19109601,4174,17,17.85714286,20.51111111,2.364569594,0.867179562,0.834589318,83,9,9.333333333,10.70151216,1.219552667,0.52352623,0.555042338,86,61,65.4,68.24524453,1.324254218,0.510067174,0.322134481,5209,282,446.0222222,458.9203424,3.10772796,0.869092109,0.550829342,5976,158,264.7307692,281.2829835,3.338374281,0.885518427,0.659419578,1414,97,136.6666667,140.3181379,2.165367566,0.771105067,0.473334289,4405,40,49.42857143,53.91241816,1.573044669,0.652285294,0.426428862,3421,17,22.25,28.6097561,1.690962801,0.652312959,0.596835676,149,125,201,206.6442535,3.933940773,0.967172763,0.814764944,763
289.3933983,139.3933983,-3.2287,0.6611,88.0885,-0.509166667,38.72001535,0.197949715,-0.776903151,165.7055717,0.246904828,-0.969039734,71.12683729,464.73,10.28,45.20719844,0.29,470.46,8.29,56.75030157,0.28,44.25,2.17,20.39170507,0.049039548,0.13,340.3846154,3.89,-0.8678,1.678,-1.0897,-0.6975,3.74,11,2.024703447,0.822485207,5.633333333,0.84436692,85.40688462,31.47176923,2.782807692,105.5821923,11.07692308,1.315057692,0.068546154,20.83833077,0.104305628,2.29150597,-0.027104962,2.786680559,83.79251486,2.697336521,0.032190662,0,0,0,0,0,86.48985138,-1.506016095,0.96881326,0.03118674,3294.770079,57.4000878,2871.596089,53.58727544,393.7277114,19.84257321,0.7624,11.836,12.5984,0.064413653,0.060515621,276,480.1395349,510.6401727,2.753619228,0.804133367,0.489932888,5976,213,358.5,368.320672,2.469656194,0.772218869,0.460645702,5530,57,99.27272727,120.7996464,2.650998638,0.848791777,0.655692561,439,2,3,NA,0.693147181,0.5,1,2,56,77,79.03111738,2.365176371,0.786129359,0.587570119,599,82,202.1111111,190.3927276,3.461786706,0.939423473,0.785570061,391,195,290.7575758,318.0627725,3.106243467,0.909440193,0.58908472,5976,64,87.4,107.2195248,3.179463179,0.935595245,0.764499293,524,130,202.5263158,212.6285593,2.768708452,0.891592999,0.56881127,5447,67,104.8,113.6153342,2.034159123,0.762457255,0.483783074,3015,5,5.333333333,7,0.870198652,0.4064,0.540684822,25,31,46.16666667,57.32578844,2.540663404,0.878345967,0.739858145,239,214,349.8,400.8915273,2.892419415,0.879027657,0.539029509,5976,80,186,221.3598329,3.872758868,0.964495805,0.883782594,183,113,143,160.1462451,2.421834192,0.832291906,0.512298606,4938,59,70.33333333,78.87185742,1.815816269,0.724531512,0.445321789,3565,8,18.5,36,2.043191871,0.864197531,0.982567593,9,57,100.5,101.220339,2.218236343,0.778484331,0.548654023,1027
296.4644661,146.4644661,-1.9225,0.1055,97.19775,0.02925,44.32289209,-0.675425919,-0.705424983,223.7554455,-0.69158166,-0.722298282,43.11809689,NA,NA,NA,NA,450.75,10.07,44.76166832,0.26,86.01,4.33,19.86374134,0.050342983,0.15,573.4,2.73,-1.5291,-0.6491,0.2289,0.4915,3.54,6,1.695742534,0.8,5,0.946411928,97.8118,32.1075,3.1128,120.7327,12.3,1.50901,0.07406,23.91012,0.092809287,0.937175006,-0.081655673,1.294071071,16.6451261,20.69447026,1.243275067,0,0,16.20302323,0,0,53.54261959,-0.412844178,0.3108762,0.386504628,3093.755036,55.62153392,1888.7358,43.45958813,1205.019235,34.71338697,2.25,5.0224,7.2724,0.447992991,0.309388923,328,379.2359551,417.745367,3.435306704,0.873615838,0.593008568,5976,241,271.1449275,297.3418957,2.974280764,0.803780805,0.54227728,4652,79,97,109.8549281,2.525359284,0.83100394,0.577958445,1252,12,12.5,13.695,2.304944374,0.885215794,0.927577853,33,45,52,56.53931098,2.139256587,0.768928154,0.561976953,622,101,119.125,127.9103763,3.349711065,0.910730036,0.725812263,906,299,559.3333333,548.7810805,3.204600394,0.871465671,0.562166848,5976,72,146,131.9232671,3.107965679,0.917946647,0.726726284,485,220,376.483871,388.1040892,2.898118964,0.848010072,0.537322783,5484,133,217,226.8791438,2.597770059,0.755261244,0.531203395,2742,9,19.5,37,0.685064362,0.255147929,0.311786227,65,44,90,86.55384615,2.549649891,0.860482104,0.673763774,296,174,335,356.1997689,2.033022001,0.735318169,0.394068658,5976,99,221,255.1423966,2.921074902,0.852238444,0.635690689,541,52,64.75,70.52018354,0.937296371,0.34253529,0.237215529,2717,30,36,37.85351563,0.78380259,0.311517692,0.230449016,2655,6,11,21,1.747868097,0.816326531,0.975503759,7,70,162.625,166.4659585,1.329594712,0.484820404,0.31295662,2978
300,100,-1.3464,-0.3479,66.21575,-12.09355208,34.716647,-0.000750462,-0.692862343,180.062062,-0.001083132,-0.999999413,57.70486364,466.93,10.18,45.86738703,0.2,370.8,10.41,35.61959654,0.36,67.41,4.13,16.3220339,0.061266874,0.2,337.05,6.4,-1.741,1.5917,1.1419,0.5421,3.68,1,0,0,1,NA,136.693,49.998,2.742,112.814,5,1.1187,0.0711,70.5128,0,-0.881917105,NA,NA,0.306735608,0,0,0,0,0,0,0,0.306735608,-6,1,0,792.0020932,28.14253175,792.0020932,28.14253175,0,0,0,0.9484,0.9484,0,0,260,377.1851852,430.1105041,2.029866856,0.557679177,0.365039215,5976,202,277.6222222,317.4357317,1.822237518,0.524948118,0.343282898,5766,50,97.25,119.6268029,3.20960345,0.930802469,0.820445955,180,5,15,NA,1.609437912,0.8,1,5,63,80.64705882,99.54129328,3.091478568,0.91742202,0.746168969,494,64,76.35294118,86.69040248,3.255868557,0.913256667,0.782870904,353,169,386.5555556,349.1168415,2.213676921,0.76127362,0.431524489,5976,63,148,135.6628844,2.60143942,0.834465433,0.627891582,478,98,210.8,188.3348812,1.863406552,0.718186552,0.406416526,5488,44,86.75,78.84361472,1.586617547,0.654807523,0.41927538,2397,14,17.75,20.9817385,2.311148352,0.87614927,0.875747687,43,37,100.25,103.0773111,0.51241234,0.187498617,0.141906394,2820,335,530.6557377,561.9994026,3.019471536,0.820750539,0.51933329,5976,220,382.2564103,405.7136426,4.231586997,0.970992792,0.78455306,1222,78,105.5555556,119.9151459,3.021452333,0.890401246,0.69351716,676,42,47.07692308,53.22115385,2.359769475,0.813678033,0.631347796,501,18,31.75,38.86094675,2.600868581,0.902848795,0.899838775,37,134,193.1111111,216.83527,2.100732788,0.715400554,0.428910065,4717
300,140,-1.2737,-0.9479,88.0885,-0.509166667,38.72001535,0.197949715,-0.776903151,165.7055717,0.246904828,-0.969039734,71.12683729,466.48,11.19,41.68722073,0.23,428.68,15.77,27.18325935,0.41,82.25,4.39,18.7357631,0.05337386,0.17,483.8235294,3.64,-0.8678,1.678,1.9342,0.2003,3.77,4,1.277034259,0.693877551,3.266666667,0.921185497,65.66085714,23.81885714,2.774571429,106.4168571,11.42857143,1.249742857,0.062485714,11.26944286,0.072324698,0.521562526,-0.022524309,1.002384905,8.283159299,463.1295196,55.91218313,23.73447973,0,0,0,0,495.1471586,-0.029031363,0.016728682,0.935337125,6346.834591,79.66702323,421.5126226,20.53077258,5790.762097,76.09705709,41.9904,1.1636,46.5944,36.08662771,0.901189843,339,418.9390244,460.6118734,3.727321768,0.921958528,0.639773721,5976,257,306.5671642,337.8555728,3.862565158,0.952846711,0.696073562,3906,69,96,104.0457841,1.503038361,0.498800837,0.354983598,2031,9,10,11.80411555,0.722515481,0.284795918,0.328830966,140,44,48.875,55.61059807,1.707420175,0.671850014,0.451198365,994,118,155.2727273,159.8539882,3.485733415,0.942453275,0.730656853,1373,185,315.5652174,313.0464716,3.103674743,0.909981067,0.594533179,5976,59,136.5,158.5050267,1.738229863,0.687997826,0.426294028,2270,116,172.4375,173.0122383,2.830820574,0.881208786,0.59551212,3678,72,120.3333333,144.1113173,2.484393906,0.853011126,0.580918369,3279,5,8,9.453125,1.366711052,0.694214876,0.849185322,11,46,79,80.26910225,1.494099134,0.545814974,0.390242642,1063,258,542.6896552,500.8407324,2.839402038,0.807791631,0.511331299,5976,153,397.75,350.1521176,4.075877517,0.962916085,0.81024308,658,75,111.25,116.3686563,2.477696349,0.836455209,0.573874504,1427,40,53,55.25860949,1.82056476,0.721602789,0.493527854,1006,11,29,60.94117647,2.056612569,0.808641975,0.857674058,18,100,161.5,167.6814525,2.037942901,0.681610154,0.442533678,4545
